,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
936,Thomas Stavert,LW,CHA,18.568,1,1,0,0,1,1,2,50.0,1.0,0.0,0.0,1.0,1.0,2.0,0,1,0.0
937,Yanick Turcotte,LW,QUE,17.224,25,1,0,0,1,1,3,33.33,0.04,0.0,0.0,0.04,0.04,0.12,2,3,66.67
938,Lukas Walter,LW,SNB,20.63,53,0,0,1,0,1,15,0.0,0.0,0.0,0.02,0.0,0.02,0.28,0,1,0.0
939,Keven Larouche,D,VDO,17.408,34,0,1,0,1,1,9,0.0,0.0,0.03,0.0,0.03,0.03,0.26,0,0,0.0
940,Cavan Fitzgerald,D,HAL,17.063,3,1,0,0,1,1,1,100.0,0.33,0.0,0.0,0.33,0.33,0.33,0,0,0.0
941,Jean-Francois Plourde,LW,BAC,18.653,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
942,Joel Giguere,LW,GAT,17.276,3,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,0.0
943,Justin Doiron,RW,MON,17.046,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0.0
944,Samuel Levac,LW,BLB,17.137,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
945,Guillaume Archambault,RW,VDO,17.509,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
946,Sacha Guay,D,ROU,17.161,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
947,Jean-Christophe Beaudin,C,ROU,16.471,4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,1,0.0
948,Alexandre Dufour,LW,SHA,16.51,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,57.14
949,Alex Dulude,C,VDO,18.484,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
950,Vincent Roy,D,CHA,17.336,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0,0,0.0
951,Lane Cormier,RW,MON,16.592,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
952,Etienne Lavoie,RW,CAP,17.942,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0
953,Curtis Scales,RW,CHA,15.978,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
954,Paul Gionis,LW,BLB,17.112,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
955,Alexandre Jacob,RW,MON,16.567,3,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.33,3,3,100.0
956,Philippe Raymond,C,DRU,18.286,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
957,Maxim Baillargeon,D,CAP,16.449,8,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,0,0.0
958,Yanick Lacombe,C,VDO,19.001,2,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,100.0
959,Marc-Andre Gauvreau,D,BAT,16.605,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
960,Mark Vokey,LW,HAL,17.531,2,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0,0.0
961,Eric Leger,LW,MON,16.378,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
962,Shane MacDonald,D,SNB,18.621,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
963,Matt Paul,D,CAP,16.359,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
964,Charles-Anthony Poulin,RW,BAT,16.652,4,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0,0,0.0
965,Alexandre Alain,C,GAT,16.537,12,0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,1.08,40,87,45.98
966,Michael Fratangelo,D,BLB,18.681,3,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
967,Martin-Olivier Cardinal,RW,VIC,17.591,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
968,Alexander Snow,RW,QUE,18.33,6,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
969,Trevor Butler,D,SHA,16.66,2,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
970,Malik Johnson,LW,CHA,18.278,4,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,4,25.0
971,Travis Howe,D,CHA,19.595,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
972,Alexandre Drapeau,D,RIM,16.562,5,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0.0
973,Julien Carignan-Labbe,D,DRU,16.589,49,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0,0,0.0
974,Lukas Sladkovsky,LW,VDO,17.432,7,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0,2,0.0
975,Mathieu Amyot,D,DRU,17.178,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
976,Tanner McCabe,D,MON,16.975,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
977,Gael-Mukeba Lubwele,RW,QUE,17.391,7,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1,1,100.0
978,Bruno Cheff,C,DRU,17.087,15,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1,2,50.0
979,Michael Poirier,D,MON,18.043,10,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0.0
980,Guillaume Vien,D,BLB,17.156,10,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,1,100.0
981,Yvan Mongo,C,BLB,16.515,5,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,0.0
982,Olivier Schingh-Gomez,D,BLB,15.981,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
983,Brandon Worthen,D,HAL,16.154,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
984,Louis Cote,RW,BLB,17.64,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
985,Mathieu Nadeau,RW,VIC,16.698,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
986,Trevor Stacey,LW,SHE,15.992,50,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0,2,0.0
987,Justin Vachon,LW,SHE,18.601,26,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0,0,0.0
988,Olivier Bibeau,D,SHA,16.964,5,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0.0
989,Charlie Roy,D,BLB,16.266,4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0,0.0
990,Danick Crete,D,VIC,16.994,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
991,Francis Ouellet,RW,SHA,17.484,5,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0.0
992,Nathaniel O'Brien,D,MON,19.412,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
993,Matthew Boucher,LW,BLB,15.746,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
994,Samuel Jutras,RW,SHE,17.419,3,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0,0,0.0
995,Shawn Morgan,D,MON,17.112,4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0,0.0
996,Pascal Aquin,LW,GAT/SHA,16.203,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
997,Jeffrey Truchon-Viel,LW,SHE,16.63,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0,0,0.0
998,Philippe Pelletier-Leblanc,LW,DRU,16.523,4,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
999,Matthew Testolina,RW,BLB,17.621,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1000,Joey Brisebois,LW,GAT,17.983,5,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0.0
1001,Vincent Scopelletti,D,MTL,18.623,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1002,Jonathan Lacroix-Courville,LW,HAL,16.515,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0
1003,Jonathan Lavigne,D,GAT,16.77,20,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0,0,0.0
1004,Gabriel Paquin,LW,CHI,16.091,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,100.0
1005,Philippe Charbonneau,D,VDO,17.834,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0,0.0
1006,Gabriel D'Astous-Moreau,D,CHI,17.001,25,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0,0,0.0
1007,Marc-Antoine Germain,LW,SHE,16.668,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
1008,Zack Cahill,LW,MON,18.333,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
1009,Charles Power,LW,DRU,18.481,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1010,Erik Longtin,LW,ROU/DRU,17.603,10,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0,1,0.0
1011,Marc-Francois Bernier,C,CHI,17.539,7,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.29,15,32,46.88
1012,Joanick Myrand,D,VDO,17.26,10,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0.0
1013,Mathieu Populus,RW,CHI,19.609,3,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0,0,0.0
1014,Patrick Harrison,D,SHA,19.625,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1015,Philip Sardinha,LW,GAT,15.858,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1016,Justin McDonald,D,SNB,18.612,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1,100.0
1017,Gabriel Bellavance,D,BLB,16.866,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1018,Gabriel Levasseur,LW,RIM,18.215,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1019,Kevin Bergeron,D,BAC,17.827,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
1020,Alex Bradley,LW,MON,18.184,4,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.835,1,2,50.0
1021,Samuel Desjardins,RW,SHA,17.184,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1022,Rankyn Campbell,C,VIC,17.632,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,6,50.0
1023,Alex Bourbeau,RW,DRU,19.186,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
1024,Drew Wilcox,C,CAP,17.695,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1025,Alex MacNeil,D,BAT,17.555,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1026,James Joseph Allison,D,BAT,17.175,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1027,Mickael Fillion,D,SHE,19.172,11,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0,0,0.0
1028,Shawn Lanoue,D,PEI,17.323,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1029,Jason Rajotte,RW,VDO,18.492,5,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0.0
1030,Gabriel St-Pierre,LW,ROU,15.954,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1031,Jean-Francois Langevin,D,ROU,17.265,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1032,Matt Bernier,LW,MON,17.013,3,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0
1033,Louis-Philippe Carrier,LW,QUE,18.344,3,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.33,12,22,54.55
1034,Chris Kravchuk,C,BAC,19.412,3,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1035,David Mosher,D,SNB,19.12,6,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,0,0.0
1036,Antoine Pouliot,D,BAC,16.736,16,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0,1,0.0
1037,Kent Small,D,BAT,18.667,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1038,Bryan Groleau,D,BAT,17.972,7,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0,0,0.0
1039,Jeremy Quenneville,D,CHI,17.616,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1040,Daniel Perigo,LW,PEI,18.245,6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17,3,6,50.0
1041,Danick Poirier,C,BAT,18.571,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,11,25,44.0
1042,Derek DeMontigny,RW,QUE,18.197,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10,5.0
1043,Samuel Normandeau,D,GAT,18.462,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1044,Jamie McIntyre,RW,QUE,17.241,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1045,Samuel Benoit,RW,CHI,19.598,12,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1,2,50.0
1046,Anthony Patriarco,RW,QUE,17.325,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1047,Nate Engert,D,CAP,18.349,18,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0,0,0.0
1048,Sebastien Lemieux,RW,CAP,16.679,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1049,Brandon Belding,C,GAT,18.558,8,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,6,11,54.55
1050,Philippe Rioux,LW,CHI,16.03,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1051,Jean-Marc Leger,C,MON,19.25,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,23,56.52
1052,Dominic-Antoine Tremblay,LW,BAC,17.722,4,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0.0
1053,Yannick Boucher,RW,ROU,17.397,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1054,Alexandre Laliberte,D,VDO,17.462,5,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0.0
1055,Luke Warner,LW,HAL,17.867,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
1056,Jordan Labbe,D,MON,16.449,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1057,Ashton Bernard,LW,CAP,20.608,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0,0,0.0
1058,Danny Wicks,LW,SNB,18.032,6,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1059,Patrick Volpe,D,SHA,18.366,24,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0,0,0.0
1060,Brandon Pye,RW,HAL,17.575,5,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.415,3,8,21.43
1061,Alex Gallant,LW,PEI,18.768,32,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,2,50.0
1062,Geoff Bezruchko,C,GAT,18.544,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
1063,Jordan Kennedy,C,GAT,17.008,29,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.35,66,141,42.025
1064,Samuel Lemay-Champagne,LW,CHI,16.909,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1065,Jonah Coonishish-Coon,LW,LEW,16.926,9,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0,0,0.0
1066,Christophe Archambault,LW,RIM,17.67,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,2,0.0
1067,Felix Jarry,LW,CAP,17.383,26,0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.58,1,2,50.0
1068,Payton Ruter,RW,SHA,18.122,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1069,Jacob Arsenault,D,CAP,16.526,7,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0,0,0.0
1070,Jeremy Balderston,C,PEI,18.056,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1071,Adam Guy,D,MON,18.369,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1072,Karl Leveille,RW,GAT,16.868,4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,2,0.0
1073,Tyler Morrison,RW,GAT,17.569,7,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0,1,0.0
1074,Kyle Kavanaugh,D,HAL,18.593,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1075,Julien Belliveau,D,MON,16.948,7,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0,0,0.0
1076,Carl Chenier,RW,PEI/VIC,17.027,16,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,18,11.11
1077,Dustin Jesseau,RW,BAT,19.267,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1078,Marc-Antoine Bouillon,RW,QUE,16.578,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1079,Tommy Bouvrette,D,CAP,17.29,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1080,Ryan Davis,RW,HAL,18.418,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1081,Francis Bernier,C,BAT,17.618,4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,6,18,33.33
1082,Jeffrey Gagne,RW,VDO,17.15,5,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0.0
1083,Felix Morin,D,BAC,16.608,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1084,Cedric Dubois,LW,SHA,17.698,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1085,William Breton,LW,QUE/VIC,17.04,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0
1086,Vitalijs Hvorostinins,RW,VDO,18.078,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
1087,Jason Shaw,D,ROU,18.015,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1088,Michael Morin,RW,BAC,17.372,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1089,Nicolas Fournier,D,VIC,19.697,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1090,Evan Carmody,LW,PEI,17.679,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1091,Jordan Watt,LW,VIC,17.227,11,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0,0,0.0
1092,Marc-Andre Kaiser,D,CAP,18.317,5,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0.0
1093,Alex Blais,LW,BAT,18.355,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1094,Pier-Luc Duval,RW,SHA,17.364,3,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0,0,0.0
1095,Jordan Mock,RW,SNB,19.417,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0
1096,Matt Tomah,LW,MON,18.141,6,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
1097,Adam Nanji,C,GAT,17.673,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1098,Alexis Piette,C,CHI,20.679,2,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,23,42,54.76
1099,Marc-Antoine Rousseau,LW,LEW,17.958,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,0,0.0
1100,Adam Piett,D,ROU,18.686,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1101,Rejean Jr Giroux,D,BAC,17.369,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1102,Guillaume Gelinas,D,RIM,16.636,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1103,Nicolas Iodice,D,MTL,17.408,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
1104,Garret Holmes,C,MON,18.199,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1105,Kevin Boissonneault,D,VIC,17.503,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.0
1106,Bruin McDonald,D,GAT,18.697,5,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,0.0
1107,Samuel Thibault,D,BAC,17.21,5,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,0.0
